"chamber","Date","campaign","T_treatment","HHMMSS","FTime","Ebal","Code","Tofit","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs"
"C12","2013-08-21",2,"elevated","12:13:21",5130,0,12,1,11.62492972,0.079195873,152.6175972,2.069493182,2.648288979,27.9518013,6,1.420000017,1,2.840000033,25.5593853,27.9518013,25.04033661,419.9557495,405.0205078,8.788201332,11.24031353,27.01628494,34.5544548,500.6862488,1800.185547,820.3388062,101.0559845,-1.137220383,-0.071936294,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834477081,0.002069493,301.1018013,298.7093853,288.0296811,1.993539607,3.784189929,37.44647036,26.20615683,26.7555933,3.528103009,0.077047341,1.13590095,2.392202059,0.048343119,15.42292154,0.376814493,30.21685136,399.494573,0.00879283
"C12","2013-08-21",2,"elevated","12:15:25",5253,0,12,1,-0.328759424,0.066776707,56.98688138,1.763968138,2.66630641,27.87441635,6,1.420000017,1,2.840000033,25.52091026,27.87441635,25.05136681,50.99964523,51.28521729,8.803005219,10.89391994,27.12229919,33.56446075,500.6665039,1799.290649,1721.336182,101.0508118,0.851366043,-0.131313965,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834444173,0.001763968,301.0244164,298.6709103,287.8864975,2.156583086,3.767145864,37.27971897,26.38579902,26.69766331,3.516095043,0.065242662,1.100839454,2.415255589,0.040911768,5.758570624,1.111175586,29.14131221,51.44149377,-0.001862403
"C12","2013-08-21",2,"elevated","12:17:24",5372,0,12,1,1.203328062,0.07043046,65.78033523,1.858476871,2.666362195,27.94130898,6,1.420000017,1,2.840000033,25.54977608,27.94130898,25.04974556,98.86985779,97.21115112,8.836408615,11.03919315,27.17843056,33.95360947,500.6283875,1800.226074,1741.352295,101.0502167,0.837198257,-0.134620354,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834380646,0.001858477,301.091309,298.6997761,288.0361654,2.10360197,3.781875055,37.42569961,26.38650645,26.74554253,3.52601708,0.06872609,1.11551286,2.41050422,0.04310375,6.647117128,0.67667479,29.4938977,96.63914659,0.003672511
"C12","2013-08-21",2,"elevated","12:19:23",5491,0,12,1,2.891409092,0.072963368,75.43067662,1.921885515,2.663518734,28.00205994,6,1.420000017,1,2.840000033,25.58993912,28.00205994,25.05142784,148.776413,144.9773254,8.922727585,11.20018673,27.37845802,34.36660385,500.6526794,1799.63562,1758.527954,101.0498047,0.703744888,-0.138735458,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834421132,0.001921886,301.1520599,298.7399391,287.9416928,2.066328222,3.795295415,37.55866156,26.35847483,26.79599953,3.536499759,0.071135795,1.131776681,2.404723077,0.044620533,7.62225514,0.520292924,29.86859559,143.602888,0.006013969
"C12","2013-08-21",2,"elevated","12:21:22",5610,0,12,1,5.659787725,0.077854778,96.80742832,2.047141545,2.662328376,28.12588882,6,1.420000017,1,2.840000033,25.65653038,28.12588882,25.04800797,230.060791,222.7318878,9.059905052,11.48495293,27.68731117,35.09832001,500.6821289,1799.803589,1712.087891,101.040947,0.352212906,-0.146233246,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834470215,0.002047142,301.2758888,298.8065304,287.9685678,1.99295599,3.822778895,37.83395752,26.34900459,26.8912096,3.556354224,0.075777441,1.16045052,2.395903705,0.047543256,9.78151423,0.434636591,30.50063603,220.0414958,0.007845208
"C12","2013-08-21",2,"elevated","12:23:21",5729,0,12,1,8.94727561,0.079646341,124.367867,2.068550428,2.631302741,28.0635891,6,1.420000017,1,2.840000033,25.63634109,28.0635891,25.0459156,329.3432007,317.8324585,9.20447731,11.65462971,28.16361809,35.66053009,500.6485901,1800.87085,1656.746338,101.0437317,-0.338033676,-0.145414039,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834414317,0.00206855,301.2135891,298.7863411,288.1393295,1.989924301,3.808930018,37.69585658,26.04122687,26.8499651,3.547741459,0.077473633,1.177627277,2.370114182,0.048611647,12.56659338,0.391300082,31.10199153,313.5793522,0.008874248
"C12","2013-08-21",2,"elevated","12:25:20",5848,0,12,1,11.29030836,0.071790194,137.073865,1.893418095,2.664693531,28.17506599,6,1.420000017,1,2.840000033,25.66225624,28.17506599,25.0521965,420.302948,405.8526306,9.327011108,11.56969166,28.49478149,35.34635544,500.6986389,1800.172485,1516.480347,101.0440216,-1.126394272,-0.141135857,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834497732,0.001893418,301.325066,298.8122562,288.0275912,2.067420309,3.833741705,37.94130166,26.37161,26.91866112,3.56209682,0.070020207,1.169048174,2.393048646,0.043918283,13.85049457,0.337742951,30.48649803,400.4857587,0.008594612
"C12","2013-08-21",2,"elevated","12:27:47",5995,0,12,1,16.20499046,0.061738741,184.0957962,1.67209002,2.726307205,28.4078598,6,1.420000017,1,2.840000033,25.71846771,28.4078598,25.04864502,650.5216064,629.8394775,9.496286392,11.47711849,28.91558647,34.94709396,500.6681519,1800.728271,1534.506836,101.0447922,-3.689260483,-0.133204147,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83444692,0.00167209,301.5578598,298.8684677,288.116517,2.158118521,3.886010257,38.45829333,26.98117484,27.06316376,3.592459049,0.060425159,1.159703053,2.432755996,0.037881585,18.60192146,0.292290024,29.57742831,622.1364012,0.00770413
"C12","2013-08-21",2,"elevated","12:29:47",6115,0,12,0,21.88374934,0.050840563,246.0788153,1.408227462,2.777561833,28.53744698,6,1.420000017,1,2.840000033,25.72122765,28.53744698,25.04478264,1000.62793,972.7598267,9.592335701,11.26100922,29.20189476,34.28182983,500.6501465,1799.565308,1639.645996,101.0400314,-8.476430893,-0.115847275,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834416911,0.001408227,301.687447,298.8712276,287.9304428,2.275033948,3.915374558,38.75072585,27.48971663,27.12933731,3.606438376,0.049946441,1.137812725,2.468625651,0.031295644,24.86381123,0.252969755,28.52031673,962.3573403,0.006485444
"C12","2013-08-21",2,"elevated","12:33:26",6334,0,12,1,18.63959704,0.033214739,237.3571167,0.943525977,2.831889119,28.51353455,6,1.420000017,1,2.840000033,25.67469025,28.51353455,25.04724121,1200.369019,1176.700928,9.551761627,10.67041206,29.15641022,32.57104874,500.670166,1801.328369,1754.347412,101.0319366,-11.78551292,-0.094834015,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834450277,0.000943526,301.6635345,298.8246902,288.2125326,2.51707713,3.909941514,38.70005509,28.02964303,27.0941124,3.598991127,0.032830772,1.078052396,2.520938731,0.020553387,23.98064918,0.201714056,26.59740081,1167.840556,0.004245141
"C12","2013-08-21",2,"elevated","12:36:42",6530,0,12,1,19.55751055,0.02709282,270.4226018,0.788949243,2.896822322,28.65865326,6,1.420000017,1,2.840000033,25.71728516,28.65865326,25.04792404,1500.695068,1475.864136,9.419397354,10.35500145,28.68000793,31.52871704,500.7115784,1799.19458,1559.998047,101.0325699,-17.26756859,-0.082604095,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834519297,0.000788949,301.8086533,298.8672852,287.8711264,2.578424865,3.943014729,39.02716454,28.6721631,27.18796921,3.618864159,0.026836804,1.046192408,2.572671752,0.016795818,27.32149041,0.183230011,25.38470661,1466.567432,0.003385195
"C12","2013-08-21",2,"elevated","12:38:41",6650,0,12,1,21.84936006,0.025168121,322.8053128,0.74727771,2.951031538,28.86142159,6,1.420000017,1,2.840000033,25.78078079,28.86142159,25.04060745,1800.279785,1772.511475,9.393817902,10.2800436,28.49422836,31.1824131,500.7272949,1800.134277,1867.825195,101.031044,-22.73448753,-0.077805206,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834545492,0.000747278,302.0114216,298.9307808,288.0214779,2.581401486,3.989635076,39.48919973,29.20915613,27.32110119,3.647217494,0.02494704,1.038603538,2.608613957,0.015611613,32.61335776,0.182117474,24.81124364,1762.125335,0.003076454
"C07","2013-08-21",2,"ambient","10:47:32",1071,0,7,0,9.007069378,0.061534919,160.0955772,1.347878641,2.2167455,25.35495567,6,1.420000017,1,2.840000033,24.90046692,25.35495567,25.03997803,420.2603149,408.791626,8.585952759,10.18679142,27.4878006,32.61286163,500.0434265,1798.796997,1710.829346,101.1944046,2.480267286,0.385770291,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833405711,0.001347879,298.5049557,298.0504669,287.8075131,2.642620992,3.247591792,32.0926024,21.90581098,25.1277113,3.20396845,0.060229904,1.030846293,2.173122157,0.037758802,16.20077662,0.391631254,31.74661065,404.5100966,0.007068895
"C07","2013-08-21",2,"ambient","10:47:42",1082,0,7,0,9.447024268,0.060380434,143.8367904,1.325673794,2.221020771,25.36790466,6,1.420000017,1,2.840000033,24.90559769,25.36790466,25.04095268,420.5922241,408.6072998,8.594831467,10.16926289,27.50780106,32.54677963,500.063446,1798.883301,1697.53125,101.1943893,2.480267286,0.385770291,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833439077,0.001325674,298.5179047,298.0555977,287.8213217,2.653268714,3.250093119,32.11732528,21.94806239,25.13675117,3.205693975,0.059123428,1.029072348,2.176621627,0.037063057,14.55547617,0.352017182,31.64015507,404.1166369,0.007396511
"C07","2013-08-21",2,"ambient","10:47:54",1093,0,7,0,9.156793326,0.059913018,149.8400935,1.315993416,2.221572071,25.3765316,6,1.420000017,1,2.840000033,24.90868568,25.3765316,25.04019356,420.4190369,408.7864685,8.617517471,10.18048,27.57481575,32.57607269,500.0488281,1799.023193,1716.066895,101.1925201,2.480267286,0.385770291,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833414714,0.001315993,298.5265316,298.0586857,287.8437045,2.657803683,3.251760498,32.13439584,21.95391584,25.14260864,3.206812478,0.058675198,1.030188428,2.17662405,0.036781236,15.16269668,0.366548565,31.64624471,404.4337675,0.007165033
"C07","2013-08-21",2,"ambient","10:48:04",1103.5,0,7,0,9.628816036,0.05947721,135.1291689,1.306692483,2.221652713,25.38271713,6,1.420000017,1,2.840000033,24.91063499,25.38271713,25.03909111,420.7195435,408.5258789,8.639738083,10.19159794,27.64244461,32.60755157,500.0613403,1798.980469,1718.852173,101.1915665,2.480267286,0.385770291,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833435567,0.001306692,298.5327171,298.060635,287.8368686,2.661980791,3.252956473,32.1465176,21.95491967,25.14667606,3.207589366,0.058257149,1.03130376,2.176285606,0.036518402,13.67393227,0.330772604,31.65781335,403.9488009,0.007546186
"C07","2013-08-21",2,"ambient","10:48:15",1114.5,0,7,1,9.478370047,0.059384344,138.9042041,1.303715912,2.219962931,25.38259315,6,1.420000017,1,2.840000033,24.91224861,25.38259315,25.03811455,420.6551514,408.6422424,8.659653664,10.20808601,27.70342445,32.65707397,500.01828,1799.039063,1730.59021,101.1913071,2.480267286,0.385770291,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8333638,0.001303716,298.5325932,298.0622486,287.8462436,2.663881421,3.252932498,32.14636308,21.93827707,25.14742088,3.207731646,0.058168051,1.032969566,2.17476208,0.036462386,14.05589797,0.33991641,31.70653374,404.1366793,0.007436253
"C07","2013-08-21",2,"ambient","10:51:27",1306,0,7,1,-0.488367359,0.056399927,62.72415642,1.258582556,2.25406655,25.51102638,6,1.420000017,1,2.840000033,24.95512009,25.51102638,25.03575706,50.18385696,50.69334793,8.622028351,10.11708355,27.51326752,32.2840538,499.9879761,1800.132202,1692.536255,101.1937256,2.047974348,0.371480435,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833313293,0.001258583,298.6610264,298.1051201,288.0211459,2.677398098,3.277851926,32.39184947,22.27476592,25.23307323,3.224130344,0.055301684,1.023785376,2.200344967,0.034660573,6.347291073,1.237325191,31.10821739,50.92549438,-0.002983228
"C07","2013-08-21",2,"ambient","10:53:26",1425,0,7,1,1.049114439,0.057101644,66.43875388,1.270232624,2.24750165,25.47385597,6,1.420000017,1,2.840000033,24.94634056,25.47385597,25.03486061,100.7525406,99.34229279,8.602247238,10.11099148,27.46324158,32.28000641,500.040741,1800.772217,1694.387329,101.189003,2.188744307,0.374601811,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833401235,0.001270233,298.623856,298.0963406,288.1235482,2.676528083,3.270622797,32.32191938,22.2109279,25.21009827,3.219724464,0.055976175,1.023121147,2.196603317,0.035084514,6.722871265,0.668786194,31.17638064,98.84359403,0.003309025
"C07","2013-08-21",2,"ambient","10:55:25",1544,0,7,1,2.241324209,0.057082515,79.21029892,1.264352582,2.237975819,25.4024601,6,1.420000017,1,2.840000033,24.92695236,25.4024601,25.03556633,150.1086273,147.1958008,8.566666603,10.06856632,27.38055038,32.1808815,500.015686,1800.855713,1705.99231,101.1862564,2.327049971,0.370784253,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833359477,0.001264353,298.5524601,298.0769524,288.1369076,2.687094754,3.256776353,32.18595557,22.11738924,25.16470623,3.211035155,0.055957792,1.018800534,2.192234622,0.03507296,8.014993617,0.538128795,31.18253113,146.1303826,0.004782726
"C07","2013-08-21",2,"ambient","10:57:24",1663,0,7,1,4.432760509,0.057157496,92.30690302,1.271144251,2.247007304,25.46048737,6,1.420000017,1,2.840000033,24.94847679,25.46048737,25.03706551,229.9207916,224.2599945,8.580420494,10.09024334,27.38999367,32.20957565,500.0526123,1799.218018,1740.454712,101.1887283,2.178841352,0.371038884,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833421021,0.001271144,298.6104874,298.0984768,287.8748764,2.675261662,3.268026196,32.29634615,22.20610281,25.20448208,3.218648256,0.056029846,1.021018892,2.197629364,0.03511825,9.340418132,0.411606641,31.13980403,222.1528725,0.006213527
"C07","2013-08-21",2,"ambient","10:59:23",1782,0,7,1,6.92049531,0.057463787,117.4427551,1.28560311,2.260074874,25.60754395,6,1.420000017,1,2.840000033,25.0091095,25.60754395,25.03219032,330.264679,321.464447,8.717988014,10.24485588,27.72735214,32.58351517,500.0166626,1800.12439,1723.977905,101.183815,2.339638472,0.378881902,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833361104,0.001285603,298.7575439,298.1591095,288.0198959,2.657100704,3.296688476,32.58118382,22.33632794,25.30832672,3.238598514,0.05632414,1.036613602,2.201984912,0.035303234,11.88330601,0.365336684,31.33335839,318.174775,0.006815196
"C07","2013-08-21",2,"ambient","11:01:22",1901,0,7,1,9.072992538,0.054953116,129.9069915,1.215915251,2.233253726,25.56171799,6,1.420000017,1,2.840000033,24.9936142,25.56171799,25.033638,419.6165771,408.1322327,8.977070808,10.42112064,28.57857895,33.17572403,499.9456482,1799.666016,1685.658203,101.1867676,1.948006392,0.375074834,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833242747,0.001215915,298.711718,298.1436142,287.9465561,2.69691704,3.287733239,32.49173106,22.07061041,25.27766609,3.232696895,0.053909975,1.054479512,2.178217382,0.033785927,13.14486856,0.318296329,31.90140825,403.8193665,0.007167592
"C07","2013-08-21",2,"ambient","11:03:21",2020,0,7,1,14.14188874,0.052522861,179.3885264,1.160062111,2.226864127,25.64183617,6,1.420000017,1,2.840000033,25.02793121,25.64183617,25.03529739,649.4190674,631.5698853,9.262341499,10.63958359,29.42523766,33.80055237,500.0077515,1799.699341,1749.683838,101.1824951,0.719429731,0.37302348,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833346252,0.001160062,298.7918362,298.1779312,287.9518881,2.719583465,3.303403741,32.64797668,22.00839309,25.33488369,3.243717858,0.051569143,1.076539614,2.167178244,0.032315065,18.15097869,0.284035909,32.34863053,624.8475086,0.007321318
"C07","2013-08-21",2,"ambient","11:05:20",2139.5,0,7,1,20.68399184,0.048893642,265.1285331,1.082480178,2.228970461,25.74064255,6,1.420000017,1,2.840000033,25.05874252,25.74064255,25.03076172,1000.333618,974.2460938,9.525618553,10.81061172,30.20623016,34.28100967,499.9767761,1799.889648,1761.570313,101.1828842,-2.513907671,0.368067235,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833294627,0.00108248,298.8906425,298.2087425,287.9823373,2.750786885,3.322819336,32.83973729,22.02912556,25.39969254,3.256240647,0.048066132,1.093848874,2.162391773,0.030114599,26.82646967,0.272137127,32.583238,964.4139146,0.006988197
"C07","2013-08-21",2,"ambient","11:07:19",2258,0,7,1,22.44882083,0.045670866,347.3366381,1.003601398,2.210250984,25.61066437,6,1.420000017,1,2.840000033,25.00141525,25.61066437,25.02723694,1200.045044,1171.693359,9.55201149,10.74347878,30.39337349,34.18448257,499.9646606,1800.675049,1407.644775,101.1821289,-4.422110558,0.370614499,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833274434,0.001003601,298.7606644,298.1514153,288.1080014,2.803878624,3.297299039,32.58776104,21.84428227,25.30603981,3.238158,0.044948044,1.087048054,2.151109946,0.028156586,35.14426049,0.296439879,32.56777554,1161.022265,0.006297107
"C07","2013-08-21",2,"ambient","11:09:23",2382,0,7,1,24.39661538,0.04141331,480.9308583,0.901612981,2.187659009,25.28676987,6,1.420000017,1,2.840000033,24.87175369,25.28676987,25.03552437,1500.526001,1469.658325,9.27491188,10.34571171,29.74046707,33.17404175,499.9730835,1800.655151,1820.907837,101.1809769,-8.311881065,0.399876088,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.833288472,0.000901613,298.4367699,298.0217537,288.1048178,2.884823924,3.234448226,31.96695986,21.62124815,25.07926178,3.194734265,0.040818095,1.046789217,2.147945048,0.025564126,48.66105404,0.32723991,31.8950194,1458.061343,0.005336747
"C07","2013-08-21",2,"ambient","11:11:31",2510,0,7,1,26.14844453,0.037874361,608.1365541,0.835632659,2.214087681,25.38506508,6,1.420000017,1,2.840000033,24.92632866,25.38506508,25.03122139,1800.958008,1767.805542,9.279776573,10.27228451,29.65827942,32.83034515,499.9751282,1800.567993,244.0166779,101.1773834,-12.77660275,0.399848431,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.83329188,0.000835633,298.5350651,298.0763287,288.0908725,2.912760921,3.25341055,32.15551183,21.88322732,25.15569687,3.20931295,0.037375914,1.039322868,2.169990082,0.023404223,61.5296653,0.344006476,31.38569621,1755.375824,0.004675279
"C08","2013-08-21",2,"elevated","11:29:23",3582,0,8,0,13.78653941,0.091994649,145.0636058,2.052164577,2.276800894,26.21180344,6,1.420000017,1,2.840000033,25.05363083,26.21180344,25.02324486,419.0524597,401.5188293,8.836250305,11.2712307,28.01704597,35.73762512,499.9713745,1799.963989,593.5808105,101.1406555,2.053322792,0.375854939,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833285624,0.002052165,299.3618034,298.2036308,287.9942318,2.178411233,3.416780555,33.78246401,22.51123332,25.63271713,3.301616844,0.089108213,1.139979661,2.161637182,0.055944963,14.67182818,0.361287181,33.96741557,394.9653688,0.011856561
"C08","2013-08-21",2,"elevated","11:29:32",3591,0,8,0,13.78155321,0.091592714,144.1004559,2.043458764,2.276768014,26.21015549,6,1.420000017,1,2.840000033,25.05126381,26.21015549,25.02544212,419.0231934,401.5004883,8.843793869,11.26835442,28.04470444,35.73326874,499.991394,1800.264648,688.3806763,101.1398697,2.053322792,0.375854939,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83331899,0.002043459,299.3601555,298.2012638,288.0423373,2.183431441,3.416447912,33.77943755,22.51108313,25.63070965,3.301223585,0.088731053,1.139679897,2.161543688,0.055707101,14.57430133,0.358904809,33.95308526,394.9493979,0.011847752
"C08","2013-08-21",2,"elevated","11:29:44",3603,0,8,0,13.51477111,0.090971781,147.3016025,2.031113016,2.278052717,26.21519279,6,1.420000017,1,2.840000033,25.04846954,26.21519279,25.02446365,418.7881165,401.5900269,8.855199814,11.26529598,28.08657265,35.7308197,499.9548035,1800.275146,541.1898804,101.1435547,2.053322792,0.375854939,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833258006,0.002031113,299.3651928,298.1984695,288.044017,2.18880924,3.417464797,33.78826073,22.52296475,25.63183117,3.301443282,0.08814819,1.13941208,2.162031202,0.055339529,14.89860769,0.366795968,33.92129018,395.1657519,0.011601169
